symbol,shard_id
300198.SZ,7
600448.SH,7
300404.SZ,7
300949.SZ,7
002267.SZ,7
301236.SZ,7
300723.SZ,7
600866.SH,7
000400.SZ,7
002377.SZ,8
300300.SZ,8
688689.SH,8
600985.SH,8
688010.SH,8
002321.SZ,8
600004.SH,8
002268.SZ,8
000504.SZ,8
600169.SH,8
601339.SH,8
600979.SH,8
002016.SZ,8
605577.SH,8
688063.SH,8
300412.SZ,8
300351.SZ,8
301167.SZ,8
002798.SZ,8
603291.SH,8
600586.SH,8
002401.SZ,8
300433.SZ,8
688646.SH,8
000816.SZ,8
600182.SH,8
601162.SH,8
301148.SZ,8
300657.SZ,8
300078.SZ,8
002086.SZ,8
688148.SH,8
688033.SH,8
300548.SZ,8
920510.BJ,8
603312.SH,8
601929.SH,8
002404.SZ,8
600662.SH,8
603060.SH,8
300050.SZ,8
002746.SZ,8
603163.SH,8
300338.SZ,8
920027.BJ,8
688222.SH,8
600742.SH,8
920892.BJ,8
603819.SH,8
603836.SH,8
301631.SZ,8
688568.SH,8
300398.SZ,8
600661.SH,8
600824.SH,8
920026.BJ,8
603931.SH,8
301557.SZ,8
301138.SZ,8
601096.SH,8
601000.SH,8
300348.SZ,8
605196.SH,8
603486.SH,8
920906.BJ,8
600681.SH,8
301055.SZ,8
688181.SH,8
300438.SZ,8
000715.SZ,8
600076.SH,8
300556.SZ,8
300357.SZ,8
300111.SZ,8
603338.SH,8
301270.SZ,8
002131.SZ,8
600128.SH,8
301418.SZ,8
002785.SZ,8
301088.SZ,8
603722.SH,8
301678.SZ,8
000401.SZ,8
002858.SZ,8
603997.SH,8
688669.SH,8
688396.SH,8
300984.SZ,8
002971.SZ,8
000972.SZ,8
688657.SH,8
688499.SH,8
688158.SH,8
601866.SH,8
002837.SZ,8
600820.SH,8
920220.BJ,8
600865.SH,8
688510.SH,8
600269.SH,8
600188.SH,8
603660.SH,8
300618.SZ,8
603052.SH,8
301316.SZ,8
300324.SZ,8
920168.BJ,8
300825.SZ,8
301314.SZ,8
301578.SZ,8
301667.SZ,8
603315.SH,8
300258.SZ,8
000720.SZ,8
301386.SZ,8
688314.SH,8
688590.SH,8
603444.SH,8
603208.SH,8
600159.SH,8
920237.BJ,8
600760.SH,8
002460.SZ,8
600137.SH,8
301371.SZ,8
920086.BJ,8
300470.SZ,8
600259.SH,8
300698.SZ,8
688595.SH,8
301238.SZ,8
603355.SH,8
600903.SH,8
600155.SH,8
300497.SZ,8
301213.SZ,8
600566.SH,8
000812.SZ,8
300847.SZ,8
000505.SZ,8
002500.SZ,8
600406.SH,8
600236.SH,8
601128.SH,8
920522.BJ,8
002040.SZ,8
600998.SH,8
300171.SZ,8
301137.SZ,8
300780.SZ,8
600830.SH,8
600993.SH,8
600855.SH,8
603666.SH,8
603307.SH,8
600817.SH,8
605300.SH,8
000729.SZ,8
920576.BJ,8
688593.SH,8
300106.SZ,8
002769.SZ,8
600026.SH,8
688339.SH,8
300552.SZ,8
000581.SZ,8
603377.SH,8
600403.SH,8
600177.SH,8
002653.SZ,8
301602.SZ,8
600023.SH,8
603402.SH,9
600509.SH,9
603787.SH,9
002876.SZ,9
605388.SH,9
920223.BJ,9
002811.SZ,9
002084.SZ,9
920072.BJ,9
301520.SZ,9
001914.SZ,9
688065.SH,9
301150.SZ,9
688345.SH,9
600538.SH,9
