as_of_date,security_id,stock_code_5d,official_security_name_en,official_issuer_name_en,profile,investability_status,factor_record_quality,confidence_grade,sleeve_id,sleeve_route,sleeve_rank,sleeve_population,sleeve_rank_percentile,sleeve_score,component_count,component_weight,component_score_json,avg_turnover_hkd_20d,return_20d,return_60d,return_120d,dividend_yield_365d,earnings_yield,roe,wvr_flag,h_share_flag,a_share_class_exists,dual_counter_flag,biotech_chapter18a_flag,secondary_listing_flag,corporate_action_count_365d
2026-07-21,HKEX:02555,02555,CHABAIDAO,"Sichuan Baicha Baidao Industrial Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,35,90,0.6222222222222222,0.7362971354942281,6,0.8,"{""earnings_yield"": {""percentile"": 0.8888888888888888, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.49635036496350365, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8474114441416893, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.7135036496350365, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.6311300639658849, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9548022598870056, ""weight"": 0.1}}",6105783.919243813,0.008421044600637417,-0.22685254383001063,-0.23750845010917399,0.0841296457639439,0.11419624308063486,,False,True,False,False,False,False,2
2026-07-21,HKEX:02610,02610,NANSHAN AL INTL,Nanshan Aluminium International Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,36,90,0.6111111111111112,0.7354327784610418,6,0.8,"{""earnings_yield"": {""percentile"": 0.9777777777777777, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.6551094890510949, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.4305177111716621, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9306569343065694, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.6226012793176973, ""weight"": 0.15}, ""roa"": {""percentile"": 0.967984934086629, ""weight"": 0.1}}",32925464.9829875,-0.1601562560632982,-0.4229576399136704,-0.6366918744816265,0.04108527253277424,0.19615256394002056,,False,False,False,False,False,False,2
2026-07-21,HKEX:02282,02282,MGM CHINA,MGM China Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,37,90,0.6,0.734883891703206,6,0.8,"{""earnings_yield"": {""percentile"": 0.9, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.9726277372262774, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.5395095367847411, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.7226277372262774, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.5884861407249466, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9623352165725048, ""weight"": 0.1}}",45786981.27070613,-0.005836524075963356,-0.06261400297946151,-0.15009325108922478,0.06516633880613602,0.11798421413843599,,False,False,False,False,False,False,2
2026-07-21,HKEX:01308,01308,SITC,SITC International Holdings Co. Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,38,90,0.5888888888888889,0.7347786681825084,6,0.8,"{""earnings_yield"": {""percentile"": 0.8066666666666666, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.6094890510948905, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6457765667574932, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8996350364963503, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.6162046908315565, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9981167608286252, ""weight"": 0.1}}",121266170.0157651,0.12866954631431993,0.11891426430013907,0.41220554654469743,0.08301051606711672,0.089464528350991,,False,False,False,False,False,False,3
2026-07-21,HKEX:01773,01773,TIANLI INT HLDG,Tianli International Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,39,90,0.5777777777777777,0.7336624811796191,5,0.7000000000000001,"{""earnings_yield"": {""percentile"": 0.9711111111111111, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.5547445255474452, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6566757493188011, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8667883211678832, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.720682302771855, ""weight"": 0.15}}",11926565.76426456,0.05217396802848251,-0.35638295680001175,-0.555518966324644,0.08685950139386196,0.18876032462757442,,False,False,False,False,False,False,2
2026-07-21,HKEX:00325,00325,BLOKS,Bloks Group Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,40,90,0.5666666666666667,0.7332762500920466,5,0.65,"{""earnings_yield"": {""percentile"": 0.6, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.6970802919708029, ""weight"": 0.1}, ""operating_margin"": {""percentile"": 0.801094890510949, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.8550106609808102, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9491525423728814, ""weight"": 0.1}}",36924620.82748604,0.08135445910687267,-0.27140740288628473,-0.3078114258580733,0.0,0.05246034941013363,,False,False,False,False,False,False,0
2026-07-21,HKEX:03868,03868,XINYI ENERGY,Xinyi Energy Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,41,90,0.5555555555555556,0.7326484684991429,6,0.8,"{""earnings_yield"": {""percentile"": 0.9288888888888889, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.8138686131386861, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.7166212534059946, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9872262773722628, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.3646055437100213, ""weight"": 0.15}, ""roa"": {""percentile"": 0.7325800376647834, ""weight"": 0.1}}",5754921.602194026,-0.03157891764865317,-0.20433653278419028,-0.17666117988875596,0.07065217263137463,0.13043478024253777,,False,False,False,False,False,False,2
2026-07-21,HKEX:06693,06693,CHIFENG GOLD,Chifeng Jilong Gold Mining Group Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,42,90,0.5444444444444444,0.7317504327294514,6,0.8,"{""earnings_yield"": {""percentile"": 0.24888888888888888, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.7974452554744526, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.885558583106267, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9598540145985401, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.9253731343283582, ""weight"": 0.15}, ""roa"": {""percentile"": 0.7080979284369114, ""weight"": 0.1}}",181601409.69474125,0.021068452503753887,-0.3462262111114164,-0.19212513145049925,0.013472734274985423,0.019159912000526243,,False,True,True,False,False,False,1
2026-07-21,HKEX:02858,02858,YIXIN,Yixin Group Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,43,90,0.5333333333333333,0.7260964549240346,6,0.8,"{""earnings_yield"": {""percentile"": 0.8977777777777778, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.7755474452554745, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8092643051771117, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.6277372262773723, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.767590618336887, ""weight"": 0.15}, ""roa"": {""percentile"": 0.559322033898305, ""weight"": 0.1}}",45868093.11797094,0.2689074939964602,-0.20590611650741075,-0.41577383228313614,0.09271523237364329,0.11788079544648931,,False,False,False,False,False,False,1
2026-07-21,HKEX:06060,06060,ZA ONLINE,"ZhongAn Online P & C Insurance Co., Ltd.  - H Shares",INSURANCE,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,44,90,0.5222222222222223,0.7239898989898987,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.7272727272727273, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.9090909090909091, ""weight"": 0.15}, ""roa"": {""percentile"": 1.0, ""weight"": 0.1}, ""roe"": {""percentile"": 0.5833333333333334, ""weight"": 0.2}}",104863601.83723068,0.047197594752746985,-0.16207713717025551,-0.37352943420410156,0.0,0.06572770188480079,0.04328632057885839,False,True,False,False,False,False,0
2026-07-21,HKEX:01138,01138,COSCO SHIP ENGY,"COSCO SHIPPING Energy Transportation Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,45,90,0.5111111111111111,0.7218951808975439,6,0.8,"{""earnings_yield"": {""percentile"": 0.43555555555555553, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.6624087591240876, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.9346049046321526, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9470802919708029, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.8336886993603412, ""weight"": 0.15}, ""roa"": {""percentile"": 0.5649717514124294, ""weight"": 0.1}}",468579472.1480867,-0.24881869542886492,-0.29320103248108165,0.003931805632526153,0.03544768878381541,0.03225466362212778,,False,True,True,False,False,False,1
2026-07-21,HKEX:02388,02388,BOC HONG KONG,BOC Hong Kong (Holdings) Ltd.,BANK,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,46,90,0.5,0.7192424242424241,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.7272727272727273, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.36363636363636365, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9545454545454546, ""weight"": 0.1}, ""roe"": {""percentile"": 1.0, ""weight"": 0.2}}",644886697.7644122,0.01190778363407241,0.0941580093971146,0.2333638154687061,0.04536720736715443,0.0731735466019343,0.11038173189352775,False,False,False,True,False,False,4
2026-07-21,HKEX:02192,02192,MEDLIVE,"Medlive Technology Co., Ltd.",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,47,90,0.4888888888888889,0.7165478397148473,6,0.8,"{""earnings_yield"": {""percentile"": 0.6533333333333333, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.8029197080291971, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.5068119891008175, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9799270072992701, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.7270788912579957, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8060263653483992, ""weight"": 0.1}}",12602706.803203965,0.10778447388192203,-0.13490714212609511,-0.3599779259571838,0.039270269764175025,0.06162162082747356,,False,False,False,False,False,False,2
2026-07-21,HKEX:01361,01361,361 DEGREES,361 Degrees International Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,48,90,0.4777777777777778,0.715142441933209,6,0.8,"{""earnings_yield"": {""percentile"": 0.9466666666666667, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.6478102189781022, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6294277929155313, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.6678832116788321, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.6673773987206824, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8832391713747646, ""weight"": 0.1}}",12490480.513105249,0.07042246426743715,-0.34642453082803926,-0.19264210319696573,0.06951754473197935,0.13881579121559282,,False,False,False,False,False,False,2
2026-07-21,HKEX:02291,02291,SCIENTECH,"LEPU ScienTech Medical Technology (Shanghai) Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,49,90,0.4666666666666667,0.7148613871779211,6,0.8,"{""earnings_yield"": {""percentile"": 0.6377777777777778, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.9452554744525548, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.39509536784741145, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9653284671532847, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.6844349680170576, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9265536723163842, ""weight"": 0.1}}",39466386.011624716,0.3448673292741493,-0.043612845492078334,-0.29708002725580795,0.04910385999079369,0.05917667315863153,,False,True,False,False,False,False,1
2026-07-21,HKEX:01776,01776,GF SEC,"GF Securities Co., Ltd.  - H Shares",SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,50,90,0.45555555555555555,0.7140384615384614,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.6428571428571429, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.8571428571428571, ""weight"": 0.15}, ""roa"": {""percentile"": 0.7692307692307693, ""weight"": 0.1}, ""roe"": {""percentile"": 0.7692307692307693, ""weight"": 0.2}}",165696620.81082314,-0.07265300293158117,0.00575242986306046,-0.04333593956690551,0.04107012578683852,0.0347930412324836,0.026411734703507706,False,True,True,False,False,False,2
2026-07-21,HKEX:06963,06963,SUNSHINE INS,Sunshine Insurance Group Co. Ltd.  - H Shares,INSURANCE,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,51,90,0.4444444444444444,0.7109343434343433,4,0.6000000000000001,"{""earnings_yield"": {""percentile"": 0.9090909090909091, ""weight"": 0.15}, ""net_income_yoy"": {""percentile"": 0.7272727272727273, ""weight"": 0.15}, ""roa"": {""percentile"": 0.5833333333333334, ""weight"": 0.1}, ""roe"": {""percentile"": 0.75, ""weight"": 0.2}}",88926453.61884573,0.05604714245495601,0.0500351011506841,-0.10278693627021729,0.06104860465297176,0.15363128819026178,0.09742496563016513,False,True,False,False,False,False,1
2026-07-21,HKEX:01789,01789,AK MEDICAL,AK Medical Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,52,90,0.43333333333333335,0.7091789083270525,6,0.8,"{""earnings_yield"": {""percentile"": 0.6044444444444445, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.8083941605839416, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6975476839237057, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8120437956204379, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.652452025586354, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8907721280602636, ""weight"": 0.1}}",28243422.56760607,0.11870369177363704,-0.14920068620835902,-0.02136768494255581,0.02059336816879802,0.05305410104503897,,False,False,False,False,False,False,1
2026-07-21,HKEX:02269,02269,WUXI BIO,WuXi Biologics (Cayman) Inc.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,53,90,0.4222222222222222,0.7084007821878842,6,0.8,"{""earnings_yield"": {""percentile"": 0.4288888888888889, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.6879562043795621, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8010899182561307, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8868613138686131, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.7633262260127932, ""weight"": 0.15}, ""roa"": {""percentile"": 0.8342749529190208, ""weight"": 0.1}}",1304832920.387436,0.2387769067855634,0.08737867884900719,0.026415185909433037,0.0,0.032037813585530754,,False,False,False,False,False,False,0
2026-07-21,HKEX:00999,00999,XIAOCAIYUAN,Xiaocaiyuan International Holding Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,54,90,0.4111111111111111,0.7065423687694264,6,0.8,"{""earnings_yield"": {""percentile"": 0.8044444444444444, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.8795620437956204, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.6920980926430518, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.7208029197080292, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.43070362473347545, ""weight"": 0.15}, ""roa"": {""percentile"": 0.975517890772128, ""weight"": 0.1}}",7090300.098254395,-0.011577413237717438,0.019403002707723438,-0.19696487546732133,0.06963396856700589,0.08931186044128173,,False,False,False,False,False,False,2
2026-07-21,HKEX:02589,02589,AUNTEA JENNY,"Auntea Jenny (Shanghai) Industrial Co., Ltd.  - H Shares",GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,55,90,0.4,0.7060258466381626,6,0.8,"{""earnings_yield"": {""percentile"": 0.5755555555555556, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.4835766423357664, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.8174386920980926, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.6405109489051095, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.8869936034115139, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9585687382297552, ""weight"": 0.1}}",22801694.3981781,-0.25943014550555155,-0.23362234483363287,0.03279070635255765,0.018882212785404386,0.047956130146056875,,False,True,False,False,False,False,2
2026-07-21,HKEX:03330,03330,LINGBAO GOLD,Lingbao Gold Group Co. Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,56,90,0.3888888888888889,0.7051565308980465,6,0.8,"{""earnings_yield"": {""percentile"": 0.76, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.3467153284671533, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.896457765667575, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.6897810218978102, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.6695095948827292, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9453860640301318, ""weight"": 0.1}}",333121802.262498,0.12002891226099699,-0.35946251841662746,-0.317847295188195,0.01529457737254041,0.07795997532883295,,False,True,False,False,False,False,2
2026-07-21,HKEX:01585,01585,YADEA,Yadea Group Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,57,90,0.37777777777777777,0.701877862599227,6,0.8,"{""earnings_yield"": {""percentile"": 0.8155555555555556, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.28832116788321166, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.9019073569482289, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.4854014598540146, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.8614072494669509, ""weight"": 0.15}, ""roa"": {""percentile"": 0.903954802259887, ""weight"": 0.1}}",92814659.60526796,0.06481482480797252,-0.09798741144137424,-0.0805095002404893,0.05120772758123693,0.09256038306193391,,False,False,False,False,False,False,1
2026-07-21,HKEX:00293,00293,CATHAY PAC AIR,Cathay Pacific Airways Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,58,90,0.36666666666666664,0.6965754366608728,6,0.8,"{""earnings_yield"": {""percentile"": 0.8866666666666667, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 1.0, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.5613079019073569, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.5948905109489051, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.5906183368869936, ""weight"": 0.15}, ""roa"": {""percentile"": 0.7947269303201506, ""weight"": 0.1}}",189244796.42037186,0.10636520120571924,0.1045150498338685,0.11738960891453631,0.06358819058094649,0.11315890201993417,,False,False,False,False,False,False,2
2026-07-21,HKEX:06069,06069,SY HOLDINGS,SY Holdings Group Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,59,90,0.35555555555555557,0.6953204003943196,6,0.8,"{""earnings_yield"": {""percentile"": 0.6733333333333333, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.9890510948905109, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.7084468664850136, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.9981751824817519, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.3091684434968017, ""weight"": 0.15}, ""roa"": {""percentile"": 0.711864406779661, ""weight"": 0.1}}",34978735.3190165,0.014371869089630396,-0.12110171580217244,-0.3369843003664168,0.14794183445308198,0.06349206397262501,,False,False,False,False,False,False,2
2026-07-21,HKEX:02268,02268,WUXI XDC,WuXi XDC Cayman Inc.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,QUALITY_COMPOUNDER,CORE,60,90,0.34444444444444444,0.694733210821484,6,0.8,"{""earnings_yield"": {""percentile"": 0.28888888888888886, ""weight"": 0.15}, ""gross_margin"": {""percentile"": 0.5748175182481752, ""weight"": 0.1}, ""net_income_yoy"": {""percentile"": 0.771117166212534, ""weight"": 0.15}, ""operating_margin"": {""percentile"": 0.8503649635036497, ""weight"": 0.15}, ""revenue_yoy"": {""percentile"": 0.9211087420042644, ""weight"": 0.15}, ""roa"": {""percentile"": 0.9077212806026366, ""weight"": 0.1}}",449112565.0495909,0.15033226124181231,-0.06655428896033655,-0.17065869768068698,0.0,0.02202166004327822,,False,False,False,False,False,False,0
