symbol,name,shard_id,source_state,attempt_count,source_row_count,normalized_event_count,error_type,error_message,elapsed_seconds,retrieved_at,source_id,source_adapter,authority,trade_authority
000920.SZ,沃顿科技,4,SUCCESS,4,4,4,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
000921.SZ,海信家电,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
000926.SZ,福星股份,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
000963.SZ,华东医药,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
000999.SZ,华润三九,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001201.SZ,东瑞股份,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001208.SZ,华菱线缆,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001221.SZ,悍高集团,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001223.SZ,欧克科技,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001269.SZ,欧晶科技,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001277.SZ,速达股份,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001286.SZ,陕西能源,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001313.SZ,粤海饲料,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001317.SZ,三羊马,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001331.SZ,胜通能源,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001378.SZ,德冠新材,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
001389.SZ,广合科技,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002036.SZ,联创电子,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002076.SZ,星光股份,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002078.SZ,太阳纸业,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002099.SZ,海翔药业,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002128.SZ,电投能源,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002129.SZ,TCL中环,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002131.SZ,利欧股份,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002137.SZ,实益达,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002154.SZ,报 喜 鸟,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002205.SZ,国统股份,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002212.SZ,天融信,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002227.SZ,*ST特迅,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002238.SZ,天威视讯,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002241.SZ,歌尔股份,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002242.SZ,九阳股份,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002266.SZ,浙富控股,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002279.SZ,久其软件,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002294.SZ,信立泰,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002311.SZ,海大集团,4,SUCCESS,4,4,4,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002314.SZ,南山控股,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002315.SZ,焦点科技,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002331.SZ,皖通科技,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002332.SZ,仙琚制药,4,SUCCESS,4,4,4,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002337.SZ,赛象科技,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002358.SZ,森源电气,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002370.SZ,亚太药业,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002380.SZ,科远智慧,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002388.SZ,新亚制程,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002402.SZ,和而泰,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002410.SZ,广联达,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002431.SZ,ST棕榈,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002434.SZ,万里扬,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002451.SZ,摩恩电气,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002459.SZ,晶澳科技,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002468.SZ,申通快递,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002493.SZ,荣盛石化,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002520.SZ,日发精机,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002537.SZ,海联金汇,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002551.SZ,尚荣医疗,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002562.SZ,兄弟科技,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002569.SZ,*ST步森,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002613.SZ,北玻股份,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002627.SZ,三峡旅游,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002633.SZ,申科股份,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002637.SZ,赞宇科技,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002640.SZ,跨境通,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002674.SZ,兴业科技,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002675.SZ,东诚药业,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002682.SZ,龙洲股份,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002694.SZ,*ST顾地,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002712.SZ,思美传媒,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002729.SZ,好利科技,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002773.SZ,康弘药业,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002788.SZ,鹭燕医药,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002822.SZ,ST中装,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002824.SZ,和胜股份,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002841.SZ,视源股份,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002852.SZ,道道全,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002858.SZ,力盛体育,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002870.SZ,香山股份,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002871.SZ,伟隆股份,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002886.SZ,沃特股份,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002903.SZ,宇环数控,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002941.SZ,新疆交建,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002943.SZ,宇晶股份,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
002946.SZ,新乳业,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
003000.SZ,劲仔食品,4,SUCCESS,4,4,4,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
003028.SZ,振邦智能,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300010.SZ,ST豆神,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300014.SZ,亿纬锂能,4,SUCCESS,4,4,4,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300018.SZ,中元股份,4,SUCCESS,4,3,3,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300025.SZ,华星创业,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300052.SZ,中青宝,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300057.SZ,万顺新材,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300059.SZ,东方财富,4,SUCCESS,4,2,2,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300071.SZ,福石控股,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300074.SZ,华平股份,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300076.SZ,*ST宁视,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300137.SZ,先河环保,4,SUCCESS,4,1,1,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300148.SZ,天舟文化,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
300163.SZ,先锋新材,4,SUCCESS_EMPTY,4,0,0,,,53.51930722300001,2026-07-19T22:03:20+08:00,EASTMONEY_DIVIDEND_DISTRIBUTION_BY_REPORT_PERIOD,akshare.stock_fhps_em,DATA_AND_RESEARCH_EVIDENCE_ONLY,NONE
